id,url,title,description,priority,topic,topicid,stemd,topTerms,topStems
http://sg-zba.de/,http://sg-zba.de/,SG Zell-Bullay/Alf,"Berichtet über die Mannschaften, den Verein und die Ergebnisse.",-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Cochem-Zell/Verbandsgemeinden/Zell,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_cochem-zell_verbandsgemeinden_zell,"top world deutsch region europa deutschland rheinland-pfalz landkreis cochem-zel verbandsgemeinden zellberichtet über die mannschaften, den verein und die ergebnisse.sg zell-bullay/alf",,
http://www.donnersberg.de/,http://www.donnersberg.de/,Donnersbergkreis,"Die Kreisverwaltung informiert über die Fachabteilungen, sowie über Angebote für Kinder, Senioren und die Vereine im Landkreis.",-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis,"top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkreisdi kreisverwaltung informiert über die fachabteilungen, sowi über angebot für kinder, senioren und die verein im landkreis.donnersbergkrei",,
http://www.erdmobil.de/,http://www.erdmobil.de/,Erdmobil-Agenda 21 in Bolivien und im Donnersbergkreis,"Infos zu Projekten im Sinne der Agenda 21 in Ayopaya (Bolivien) und im Donnersbergkreis. Infos zu Entwicklungsproblemen Boliviens, fairem Handel, der Region Ayopaya. Vorstellung des Erdmobils (Infomobil) und seiner Einsatzmöglichkeiten.",-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis,"top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkreisinfo zu projekten im sinn der agenda 21 in ayopaya (bolivien) und im donnersbergkreis. info zu entwicklungsproblemen boliviens, fairem handel, der region ayopaya. vorstellung des erdmobil (infomobil) und seiner einsatzmöglichkeiten.erdmobil-agenda 21 in bolivien und im donnersbergkrei",,"und im donnersbergkreis, bolivien und im, "
http://www.fdp-donnersberg.de/,http://www.fdp-donnersberg.de/,FDP Kreisverband Donnersbergkreis,Der Kreisverband der Liberalen stellt sich vor mit Personendaten und Aktuellem.,-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis,top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkreisd kreisverband der liberalen stellt sich vor mit personendaten und aktuellem.fdp kreisverband donnersbergkrei,,
http://www.donnersberg-touristik.de/index.php?option=com_content&view=category&layout=blog&id=52&Itemid=113,http://www.donnersberg-touristik.de/index.php?option=com_content&view=category&layout=blog&id=52&Itemid=113,Besondere ÖPNV-Angebote im Donnersbergkreis,"Informationen zu Bahn-, Bus- und Sammeltaxiverbindungen mit Fahrplänen und Tarifen.",-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis,"top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkreisinformationen zu bahn-, bus- und sammeltaxiverbindungen mit fahrplänen und tarifen.besonder öpnv-angebot im donnersbergkrei",,
http://www.kvhs-donnersbergkreis.de/,http://www.kvhs-donnersbergkreis.de/,Kreisvolkshochschule des Donnersbergkreises,Die Kreisvolkshochschule und die Kurse werden vorgestellt.,-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis,top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkreisdi kreisvolkshochschul und die kurs werden vorgestellt.kreisvolkshochschul des donnersbergkreis,,
http://www.gs-holzmarkt.de/,http://www.gs-holzmarkt.de/,GS Holzmarkt,Der Fachmarkt für den Innenausbau stellt sich und seine Angebote vor.,-1,"Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis/Städte_und_Gemeinden/Albisheim,_Pfrimm","top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis_städte_und_gemeinden_albisheim,_pfrimm","top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkrei städte und gemeinden albisheim, pfrimmder fachmarkt für den innenausbau stellt sich und sein angebot vor.g holzmarkt",,
http://www.chor-sabados.de/,http://www.chor-sabados.de/,Los Sabados Cantados - moderner Chorgesang aus Rheinland-Pfalz,Der gemischte Chor Los Sabados Cantados aus Albisheim/Pfrimm stellt sich vor.,-1,"Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis/Städte_und_Gemeinden/Albisheim,_Pfrimm","top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis_städte_und_gemeinden_albisheim,_pfrimm","top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkrei städte und gemeinden albisheim, pfrimmder gemischt chor los sabado cantado aus albisheim/pfrimm stellt sich vor.lo sabado cantado - modern chorgesang aus rheinland-pfalz",,"los sabados cantados, "
http://de.wikipedia.org/wiki/Albisheim_(Pfrimm),http://de.wikipedia.org/wiki/Albisheim_(Pfrimm),Albisheim (Pfrimm) - Wikipedia,Vorstellung der Gemeinde in der freien Enzyklopädie.,-1,"Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis/Städte_und_Gemeinden/Albisheim,_Pfrimm","top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis_städte_und_gemeinden_albisheim,_pfrimm","top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkrei städte und gemeinden albisheim, pfrimmvorstellung der gemeind in der freien enzyklopädie.albisheim (pfrimm) - wikipedia",,
http://www.albisheim-pfrimm.de/,http://www.albisheim-pfrimm.de/,Ortsgemeinde Albisheim,"Informiert über den Ort, die Geschichte, die Tradition, die Kultur, das Vereinsleben und die Menschen.",-1,"Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis/Städte_und_Gemeinden/Albisheim,_Pfrimm","top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis_städte_und_gemeinden_albisheim,_pfrimm","top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkrei städte und gemeinden albisheim, pfrimminformiert über den ort, die geschichte, die tradition, die kultur, das vereinsleben und die menschen.ortsgemeind albisheim","die, ","die, "
http://www.ex-treme.de/,http://www.ex-treme.de/,"Ex-treme Exclusive Chopperteile, Alsenz","Exclusives Zubehör und Umbaubeispiele diverser Marken können hier gefunden werden. Es handelt sich um Einzelstücke mit TÜV-Segen. Eine Bilder-Galerie, Ausstellung, Angebote und Foren werden angeboten.",-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis/Städte_und_Gemeinden/Alsenz,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis_städte_und_gemeinden_alsenz,"top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkrei städte und gemeinden alsenzexclus zubehör und umbaubeispiel divers marken können hier gefunden werden. es handelt sich um einzelstück mit tüv-segen. ein bilder-galerie, ausstellung, angebot und foren werden angeboten.ex-trem exclus chopperteile, alsenz",,"und, "
http://de.wikipedia.org/wiki/Alsenz,http://de.wikipedia.org/wiki/Alsenz,Alsenz - Wikipedia,Vorstellung der Gemeinde in der freien Enzyklopädie.,-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis/Städte_und_Gemeinden/Alsenz,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis_städte_und_gemeinden_alsenz,top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkrei städte und gemeinden alsenzvorstellung der gemeind in der freien enzyklopädie.alsenz - wikipedia,,
http://www.alsenz.de/,http://www.alsenz.de/,Ortsgemeinde Alsenz,"Informiert über die Einrichtungen, die Wirtschaft, den Tourismus, das Vereinsleben und die Veranstaltungen.",-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis/Städte_und_Gemeinden/Alsenz,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis_städte_und_gemeinden_alsenz,"top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkrei städte und gemeinden alsenzinformiert über die einrichtungen, die wirtschaft, den tourismus, das vereinsleben und die veranstaltungen.ortsgemeind alsenz",,"die, "
http://www.nordpfalzschule.de/,http://www.nordpfalzschule.de/,Nordpfalzschule,"Die Termine, die Schulleitung, das Kollegium, die Klassen, das pädagogische Konzept, der Förderverein, die AGen und die Projekte werden vorgestellt.",-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis/Städte_und_Gemeinden/Alsenz,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis_städte_und_gemeinden_alsenz,"top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkrei städte und gemeinden alsenzdi termine, die schulleitung, das kollegium, die klassen, das pädagogisch konzept, der förderverein, die agen und die projekt werden vorgestellt.nordpfalzschul","die, ","die, "
http://www.tus-alsenz.de/,http://www.tus-alsenz.de/,TuS Alsenz,"Stellt den Verein, die Vorstandschaft, die Abteilungen und die Projekte vor.",-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis/Städte_und_Gemeinden/Alsenz,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis_städte_und_gemeinden_alsenz,"top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkrei städte und gemeinden alsenzstellt den verein, die vorstandschaft, die abteilungen und die projekt vor.tus alsenz",,"die, "
http://de.wikipedia.org/wiki/Bayerfeld-Steckweiler,http://de.wikipedia.org/wiki/Bayerfeld-Steckweiler,Bayerfeld-Steckweiler - Wikipedia,Kurze Vorstellung der Gemeinde in der freien Enzyklopädie.,-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis/Städte_und_Gemeinden/Bayerfeld-Steckweiler,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis_städte_und_gemeinden_bayerfeld-steckweiler,top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkrei städte und gemeinden bayerfeld-steckweilerkurz vorstellung der gemeind in der freien enzyklopädie.bayerfeld-steckweil - wikipedia,,
http://www.ilojung.de/,http://www.ilojung.de/,Kunst im Park - Ilo Jung,"Die Töpferei, der Park und die Ausstellungen werden präsentiert.",-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis/Städte_und_Gemeinden/Bayerfeld-Steckweiler,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis_städte_und_gemeinden_bayerfeld-steckweiler,"top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkrei städte und gemeinden bayerfeld-steckweilerdi töpferei, der park und die ausstellungen werden präsentiert.kunst im park - ilo jung",,
http://www.baumis-wohnungsaufloesungen.de/,http://www.baumis-wohnungsaufloesungen.de/,Wohnungsauflösungen Thomas Baumgärtner,Angebote für Haushaltsauflösungen und Entrümpelungen für Gewerbe-und Privat-Kunden.,-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis/Städte_und_Gemeinden/Bayerfeld-Steckweiler,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis_städte_und_gemeinden_bayerfeld-steckweiler,top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkrei städte und gemeinden bayerfeld-steckweilerangebot für haushaltsauflösungen und entrümpelungen für gewerbe-und privat-kunden.wohnungsauflösungen thoma baumgärtner,,"und, "
http://home.arcor.de/da/david_provo/1/,http://home.arcor.de/da/david_provo/1/,Bayerfeld-Steckweiler,Über die Gemeinde und die Vereine wird informiert.,-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis/Städte_und_Gemeinden/Bayerfeld-Steckweiler,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis_städte_und_gemeinden_bayerfeld-steckweiler,top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkrei städte und gemeinden bayerfeld-steckweilerüb die gemeind und die verein wird informiert.bayerfeld-steckweil,,
http://de.wikipedia.org/wiki/Bennhausen,http://de.wikipedia.org/wiki/Bennhausen,Bennhausen - Wikipedia,Kurze Vorstellung der Gemeinde in der freien Enzyklopädie.,-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis/Städte_und_Gemeinden/Bennhausen,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis_städte_und_gemeinden_bennhausen,top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkrei städte und gemeinden bennhausenkurz vorstellung der gemeind in der freien enzyklopädie.bennhausen - wikipedia,,
http://www.kirchheimbolanden.de/272_1031.html,http://www.kirchheimbolanden.de/272_1031.html,Bennhausen,Informiert über die Gemeinde.,-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis/Städte_und_Gemeinden/Bennhausen,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis_städte_und_gemeinden_bennhausen,top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkrei städte und gemeinden bennhauseninformiert über die gemeinde.bennhausen,,
http://de.wikipedia.org/wiki/Biedesheim,http://de.wikipedia.org/wiki/Biedesheim,Biedesheim - Wikipedia,Vorstellung der Gemeinde in der freien Enzyklopädie.,-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis/Städte_und_Gemeinden/Biedesheim,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis_städte_und_gemeinden_biedesheim,top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkrei städte und gemeinden biedesheimvorstellung der gemeind in der freien enzyklopädie.biedesheim - wikipedia,,
http://estrichbau-brosch.de/,http://estrichbau-brosch.de/,Estrichbau Brosch,Über die Produkte und die Referenzen wird informiert.,-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis/Städte_und_Gemeinden/Biedesheim,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis_städte_und_gemeinden_biedesheim,top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkrei städte und gemeinden biedesheimüb die produkt und die referenzen wird informiert.estrichbau brosch,,
http://de.wikipedia.org/wiki/Burg_Biedesheim,http://de.wikipedia.org/wiki/Burg_Biedesheim,Burg Biedesheim - Wikipedia,Über die abgegangene Burg wird in der freien Enzyklopädie berichtet.,-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis/Städte_und_Gemeinden/Biedesheim,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis_städte_und_gemeinden_biedesheim,top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkrei städte und gemeinden biedesheimüb die abgegangen burg wird in der freien enzyklopädi berichtet.burg biedesheim - wikipedia,,
http://vg-goellheim.de/staticsite/staticsite.php?menuid=51&topmenu=11&keepmenu=inactive,http://vg-goellheim.de/staticsite/staticsite.php?menuid=51&topmenu=11&keepmenu=inactive,Ortsgemeinde Biedesheim,"Informiert über die Lage, die Geschichte und die Einrichtungen.",-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis/Städte_und_Gemeinden/Biedesheim,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis_städte_und_gemeinden_biedesheim,"top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkrei städte und gemeinden biedesheiminformiert über die lage, die geschicht und die einrichtungen.ortsgemeind biedesheim",,"die, "
http://de.wikipedia.org/wiki/Bischheim_(Donnersberg),http://de.wikipedia.org/wiki/Bischheim_(Donnersberg),Bischheim (Donnersberg) - Wikipedia,Vorstellung der Gemeinde in der freien Enzyklopädie.,-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis/Städte_und_Gemeinden/Bischheim,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis_städte_und_gemeinden_bischheim,top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkrei städte und gemeinden bischheimvorstellung der gemeind in der freien enzyklopädie.bischheim (donnersberg) - wikipedia,,
http://www.kirchheimbolanden.de/321_1031.html,http://www.kirchheimbolanden.de/321_1031.html,Ortsgemeinde Bischheim,"Informiert über den Ort, die Einrichtungen, den Tourismus, die Kultur, die Politik und die Wirtschaft.",-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis/Städte_und_Gemeinden/Bischheim,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis_städte_und_gemeinden_bischheim,"top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkrei städte und gemeinden bischheiminformiert über den ort, die einrichtungen, den tourismus, die kultur, die politik und die wirtschaft.ortsgemeind bischheim","die, ","die, "
http://de.wikipedia.org/wiki/Bisterschied,http://de.wikipedia.org/wiki/Bisterschied,Bisterschied - Wikipedia,Vorstellung der Gemeinde in der freien Enzyklopädie.,-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis/Städte_und_Gemeinden/Bisterschied,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis_städte_und_gemeinden_bisterschied,top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkrei städte und gemeinden bisterschiedvorstellung der gemeind in der freien enzyklopädie.bisterschi - wikipedia,,
http://www.eiwa-lehmbau.de/,http://www.eiwa-lehmbau.de/,eiwa Lehm GmbH,"Berichtet über die Angebote aus den Bereichen Hausbau, Lehmbau und Lehmputze.",-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis/Städte_und_Gemeinden/Bisterschied,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis_städte_und_gemeinden_bisterschied,"top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkrei städte und gemeinden bisterschiedberichtet über die angebot aus den bereichen hausbau, lehmbau und lehmputze.eiwa lehm gmbh",,
http://weierhof.de/,http://weierhof.de/,Gymnasium Weierhof,Das staatlich anerkannte Ganztagsgymnasium in privater Trägerschaft und Internat für Jungen und Mädchen mit Diabetesbetreuung stellt sich vor.,-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis/Städte_und_Gemeinden/Bolanden,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis_städte_und_gemeinden_bolanden,top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkrei städte und gemeinden bolandenda staatlich anerkannt ganztagsgymnasium in privat trägerschaft und internat für jungen und mädchen mit diabetesbetreuung stellt sich vor.gymnasium weierhof,,"und, "
http://www.mennonitengemeinde-weierhof.de/,http://www.mennonitengemeinde-weierhof.de/,Mennonitengemeinde Weierhof,"Termine, Vorstellung und Informationen der Gemeinde. Mit einigen Gemeindebriefen und Texten über Mennoniten.",-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis/Städte_und_Gemeinden/Bolanden,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis_städte_und_gemeinden_bolanden,"top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkrei städte und gemeinden bolandentermine, vorstellung und informationen der gemeinde. mit einigen gemeindebriefen und texten über mennoniten.mennonitengemeind weierhof",,"und, "
http://de.wikipedia.org/wiki/Bolanden,http://de.wikipedia.org/wiki/Bolanden,Bolanden - Wikipedia,Vorstellung der Gemeinde in der freien Enzyklopädie.,-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis/Städte_und_Gemeinden/Bolanden,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis_städte_und_gemeinden_bolanden,top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkrei städte und gemeinden bolandenvorstellung der gemeind in der freien enzyklopädie.bolanden - wikipedia,,
http://www.rv-bolanden.de/,http://www.rv-bolanden.de/,RV All Heil 1903 Bolanden,"Berichtet über die Abteilungen, die Vorstandschaft, die Chronik, die Radrennen, die Turniere und die weiteren Ereignisse.",-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis/Städte_und_Gemeinden/Bolanden,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis_städte_und_gemeinden_bolanden,"top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkrei städte und gemeinden bolandenberichtet über die abteilungen, die vorstandschaft, die chronik, die radrennen, die turnier und die weiteren ereignisse.rv all heil 1903 bolanden","die, ","die, "
http://www.tus-bolanden.de/,http://www.tus-bolanden.de/,TuS Bolanden 1889 e.V.,"Stellt den Verein, die Ereignisse und die Termine vor.",-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis/Städte_und_Gemeinden/Bolanden,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis_städte_und_gemeinden_bolanden,"top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkrei städte und gemeinden bolandenstellt den verein, die ereigniss und die termin vor.tus bolanden 1889 e.v.",,
http://de.wikipedia.org/wiki/B%C3%B6rrstadt,http://de.wikipedia.org/wiki/B%C3%B6rrstadt,Börrstadt - Wikipedia,Vorstellung der Gemeinde in der freien Enzyklopädie.,-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis/Städte_und_Gemeinden/Börrstadt,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis_städte_und_gemeinden_börrstadt,top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkrei städte und gemeinden börrstadtvorstellung der gemeind in der freien enzyklopädie.börrstadt - wikipedia,,
http://www.svboerrstadt.com/,http://www.svboerrstadt.com/,SV Börrstadt 1929 e.V.,"Informiert über die Termine, die Mannschaften, die Spieler, die Begegnungen, die Turniere, die Geschichte und die Sponsoren.",-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis/Städte_und_Gemeinden/Börrstadt,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis_städte_und_gemeinden_börrstadt,"top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkrei städte und gemeinden börrstadtinformiert über die termine, die mannschaften, die spieler, die begegnungen, die turniere, die geschicht und die sponsoren.sv börrstadt 1929 e.v.","die, ","die, "
http://www.gcdonnersberg.de/,http://www.gcdonnersberg.de/,Golfclub am Donnersberg e. V.,"Berichtet über den Platz, die Wettspiele und den Club.",-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis/Städte_und_Gemeinden/Börrstadt,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis_städte_und_gemeinden_börrstadt,"top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkrei städte und gemeinden börrstadtberichtet über den platz, die wettspiel und den club.golfclub am donnersberg e. v.",,
http://boerrstadt.de.tl/,http://boerrstadt.de.tl/,Gemeinde Börrstadt,"Über die Gemeinde, das Gewerbe- und Industriegebiet, Historisches und die Veranstaltungen wird informiert.",-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis/Städte_und_Gemeinden/Börrstadt,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis_städte_und_gemeinden_börrstadt,"top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkrei städte und gemeinden börrstadtüber die gemeinde, das gewerbe- und industriegebiet, historisch und die veranstaltungen wird informiert.gemeind börrstadt",,"und, "
http://www.swr.de/landesschau-rp/hierzuland/kaiserstrasse-boerrstadt/-/id=100766/did=12356174/nid=100766/djwbq6/index.html,http://www.swr.de/landesschau-rp/hierzuland/kaiserstrasse-boerrstadt/-/id=100766/did=12356174/nid=100766/djwbq6/index.html,Kaiserstraße in Börrstadt,Die Kaiserstraße wird in der Fernsehsendung Hierzuland in der Landesschau Rheinland-Pfalz vorgestellt.,-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis/Städte_und_Gemeinden/Börrstadt,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis_städte_und_gemeinden_börrstadt,top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkrei städte und gemeinden börrstadtdi kaiserstraß wird in der fernsehsendung hierzuland in der landesschau rheinland-pfalz vorgestellt.kaiserstraß in börrstadt,,
http://www.lammfleisch-brendel.de/main/amain-willkommen.html,http://www.lammfleisch-brendel.de/main/amain-willkommen.html,Schäferei Brendel,"Informiert über den Betrieb, die Schafe, das Lammfleisch und die Rezepte.",-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis/Städte_und_Gemeinden/Börrstadt,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis_städte_und_gemeinden_börrstadt,"top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkrei städte und gemeinden börrstadtinformiert über den betrieb, die schafe, das lammfleisch und die rezepte.schäferei brendel",,
http://www.gartenbahn-boerrstadt.de/news.php,http://www.gartenbahn-boerrstadt.de/news.php,Börrstadter Gartenbahn 2002 e.V.,Umfangreiche Informationen über den gemeinnützigen Verein mit dem Ziel der Pflege und Erweiterung der Gartenbahn mit den darauf befindlichen Anlagen.,-1,Top/World/Deutsch/Regional/Europa/Deutschland/Rheinland-Pfalz/Landkreise/Donnersbergkreis/Städte_und_Gemeinden/Börrstadt,top_world_deutsch_regional_europa_deutschland_rheinland-pfalz_landkreise_donnersbergkreis_städte_und_gemeinden_börrstadt,top world deutsch region europa deutschland rheinland-pfalz landkreis donnersbergkrei städte und gemeinden börrstadtumfangreich informationen über den gemeinnützigen verein mit dem ziel der pflege und erweiterung der gartenbahn mit den darauf befindlichen anlagen.börrstadt gartenbahn 2002 e.v.,,
